ID,Nome,Detalhes,Ano de Matr¡cula,Lugar de Origem,X,Y
666,"Bradford, William","of Devon, 'cler. fil.' Exeter Coll., matric. 4 May, 1621, aged 20; B.A. 10 June, 1624, M.A. 2 June, 1627, vicar of Bickton, Devon, 1630. See Foster's Index Ecclesiasticus.",1621,Devon,271879.608761291,96315.1800956221
676,"Bragge, John","of Devon, gent. Hart Hall, matric. 1 Feb., 1604-5, aged 18; B.A. 30 May, 1608, M.A. 15 April, 1611, rector of Goathurst, Somerset, 1613. See Foster's Index Ecclesiasticus.",1604,Devon,271879.608761291,96315.1800956221
677,"Bragge, Richard","1s. Richard, of Thorncombe, Devon, gent. Trinity Coll., matric. 5 Dec., 1623, aged 16; brother of John 1632.",1623,Devon,271879.608761291,96315.1800956221
678,"Bragge, Thomas","of Devon, pleb. Trinity Coll., matric. 26 Oct., 1621, aged 16; B.A. from Hart Hall, 21 June, 1625, M.A. 25 June, 1628. [25]",1621,Devon,271879.608761291,96315.1800956221
732,"Bright, Thomas","of Devon, gent. St. Mary Hall, matric. 12 Nov., 1619, aged 16; B.A. 23 June, 1623, M.A. 22 June, 1626 (as Blight).",1619,Devon,271879.608761291,96315.1800956221
760,"Brooke, Thomas","s. Henry, of Shillingford, Devon, pleb. Exeter Coll., matric. 13 Dec., 1622, aged 19; B.A. 17 Feb., 1625-6 (as Brookes), one of these names rector of Oakford, Devon, 1654. See Foster's Index Ecclesiasticus.",1622,Devon,271879.608761291,96315.1800956221
803,"Browne, William","s. Thomas, of Tavystock, Devon, gent. Exeter Coll., matric. 30 April, 1624, aged 33, created M.A. 16 Nov., 1624, entered the Inner Temple in 1612 from Clifford's Inn. For list of his poetical works see Ath. Ox., ii. 364; Fasti, i. 419; & D.N.B., 72. [19]",1624,Devon,271879.608761291,96315.1800956221
811,"Bruton, William","of Devon, gent. Wadham Coll., matric. 21 Feb., 1616-17, aged 18; student of the Inner Temple 1618, as son and heir of William, of Exeter, Devon, gent. See Lyson's Devon, 212; & Foster's Inns of Court Reg.",1616,Devon,271879.608761291,96315.1800956221
821,"Buckland, John","of Devon, pleb. Exeter Coll., matric. 20 Jan., 1603-4, aged 20.",1603,Devon,271879.608761291,96315.1800956221
822,"Buckland, Robert","of Devon, pleb. Exeter Coll., matric. 20 Jan., 1603-4, aged 18; B.A. 13 Feb., 1606-7, M.A. 23 June, 1610, incorp. at Cambridge 1629, rector of Beaford, Devon, 1609. See Foster's Index Ecclesiasticus.",1603,Devon,271879.608761291,96315.1800956221
825,"Buckland, William","of Devon, 'cler. fil.' Exeter Coll., matric. 21 April, 1615, aged 20; B.A. 26 Oct., 1615, M.A. 10 June, 1618.",1615,Devon,271879.608761291,96315.1800956221
860,"Burleighe, Henry","of Devon, gent. Broadgates Hall, matric. 28 June, 1605, aged 18.",1605,Devon,271879.608761291,96315.1800956221
861,"Burley, John","of Devon, pleb. Oriel Coll., matric. 20 Nov., 1618, aged 16; B.A. 21 June, 1625, M.A. 5 July, 1628.",1618,Devon,271879.608761291,96315.1800956221
865,"Burnard, John","of Devon, pleb. St. Mary Hall, matric. 27 Oct., 1615, aged 20; possibly brother of the last named. [5]",1615,Devon,271879.608761291,96315.1800956221
879,"Bury, John","of Devon, arm. fil. nat. max. Exeter Coll., matric. 3 Nov., 1609, aged 18; a student of the Inner Temple 1611, as of Colyton, Devon, gent.; son of Humphrey. See Foster's Inns of Court Reg. & also Berry.",1609,Devon,271879.608761291,96315.1800956221
906,"Cadbury, Simon","of Devon, pleb. All Souls' Coll., matric. 16 June, 1610, aged 18; B.A. from Corpus Christi Coll. 11 Nov., 1612, M.A. 6 July, 1615.",1610,Devon,271879.608761291,96315.1800956221
916,"Cake, William","of Devon, pleb. Exeter Coll., matric. 13 Dec., 1615, aged 18; B.A. from Gloucester Hall 18 June, 1619, M.A. 1 June, 1622.",1615,Devon,271879.608761291,96315.1800956221
939,"Carew, Edmund","of Devon, arm. Wadham Coll., matric. 19 May, 1615, aged 19; of the Inner Temple 1617 (as 6th son of Peter, of Bickleigh, Devon, gent.), died s.p. in 1619, brother of Henry same date. See Foster's Inns of Court Reg.",1615,Devon,271879.608761291,96315.1800956221
944,"Carew, (Sir) Henry","of Devon, Wadham Coll., matric. 19 May, 1615, aged 18; as arm., of the Inner Temple 1617, as of Bickleigh, Devon, gent. (2nd son of Peter), knighted, brother of Edmund same date. See Foster's Inns of Court Reg.",1615,Devon,271879.608761291,96315.1800956221
946,"Carew, John","s. John, of Haccombe, Devon, gent. Exeter Coll., matric. 13 Dec., 1622, aged 18; B.A. 21 June, 1625, M.A. 13 May, 1628, vicar of Harberton, Devon, 1629-33. See Edward 1683, and Thomas 1685. See Foster's Index Ecclesiasticus.",1622,Devon,271879.608761291,96315.1800956221
959,"Carpenter, Ferdinando","of Devon, pleb. Exeter Coll., matric. 12 Oct., 1610, aged, 20; B.A. 24 May, 1614, M.A. 10 May, 1617, rector of West Worlington, Devon, 1614, preb. of Higher Lyne in Chumleigh Collegiate Church, Devon, 1658. See Foster's Index Ecclesiasticus.",1610,Devon,271879.608761291,96315.1800956221
974,"Carswill, John","of Devon, gent. Exeter Coll., matric. 17 Dec., 1619, aged 18.",1619,Devon,271879.608761291,96315.1800956221
997,"Cary, Robert","of Devon, arm. Oriel Coll., matric. 22 Feb., 1604-5, aged 16; of Gray's Inn on the 26th as of Alwinton, Devon. See Foster's Gray's Inn Reg.",1604,Devon,271879.608761291,96315.1800956221
1002,"Catford, John","of Devon, pleb. Merton Coll., matric. 19 Oct., 1621, aged 19, B.A. 31 Oct., 1621; M.A. from St. Mary Hall 2 June, 1624, vicar of Hockworthy, Devon, 1640. See Foster's Index Ecclesiasticus.",1621,Devon,271879.608761291,96315.1800956221
1012,"Chafe, Thomas","of Devon, gent. Exeter Coll., matric. 23 March, 1603-4, aged 16; B.A. 21 Oct., 1607, M.A. 23 June, 1610.",1603,Devon,271879.608761291,96315.1800956221
1037,"Champnes, John","of Devon, arm. fil. nat. max. Exeter Coll., matric. 17 Dec., 1619, aged 18; bar.-at-law, Middle Temple, 1631 (as son and heir of William, of Yarnscombe, Devon, esq.), died 9 Dec., 1681. See Foster's Judges and Barristers.",1619,Devon,271879.608761291,96315.1800956221
1046,"Chanon, William","of Devon, pleb. Wadham Coll., matric. 21 Feb., 1616-17, aged 19; of the Inner Temple 1619, as of Tallaton, Devon, son of Philip of that place. See Foster's Inns of Court Reg.",1616,Devon,271879.608761291,96315.1800956221
1049,"Chapman, Peter","of Devon, s. Peter, of Oxford (city), pleb. Exeter Coll., matric. 13 Dec., 1622, aged 18; B.A. 22 June, 1626, M.A. 30 April, 1629.",1622,Devon,271879.608761291,96315.1800956221
1052,"Chappell, Richard (Chapell)","of Devon, pleb. Broadgates Hall, matric. 10 May, 1616, aged 18.",1616,Devon,271879.608761291,96315.1800956221
1055,"Chase, John","of Devon, gent. St. Mary Hall, matric. 1 Dec., 1609, aged 16; rector of West Ogwell, Devon, 1616. See Gamaliel same date & Foster's Index Ecclesiasticus.",1609,Devon,271879.608761291,96315.1800956221
1083,"Chichester, Richard","of Devon, gent. Wadham Coll., matric. 24 April, 1618, aged 18; of the Inner Temple 1620 (as son and heir of Hugh, of Widworthy, Devon), admon. 1 June, 1639, grandfather of John 1666, brother of John 1621. See Foster's Inns of Court Reg.",1618,Devon,271879.608761291,96315.1800956221
1108,"Clarke, Edward","of Devon, pleb. Exeter Coll., matric. 14 Feb., 1611-12, aged 18; B.A. 12 Dec., 1616, M.A. 26 June, 1619, incorp. at Cambridge 1620. See Foster's Index Ecclesiasticus.",1611,Devon,271879.608761291,96315.1800956221
1116,"Clarke, Henry","s. William, of Cotleife, Devon, pleb. Oriel Coll., matric. 23 April, 1624, aged 21.",1624,Devon,271879.608761291,96315.1800956221
1141,"Clay, Robert","of Devon, 'cler. fil.' Balliol Coll., matric. 23 Oct., 1618, aged 18; B.A. from St. Alban Hall 25 Oct., 1621 (as Clea), vicar of Littleham, Devon, 1634. See Foster's Index Ecclesiasticus. [30]",1618,Devon,271879.608761291,96315.1800956221
1177,"Clotworthy, Nathaniel","of Devon, arm., fil. nat. max. St. Edmund Hall, matric. 12 Oct., 1604, aged 17; B.A. from Broadgates Hall 3 Dec., 1607, M.A. 12 June, 1610, of Middle Temple 1609, as son and heir of Simon, of Clotworthy, Devon. See Foster's Inns of Court Reg. [15]",1604,Devon,271879.608761291,96315.1800956221
1198,"Cole, Anthony","of Devon, pleb. Exeter Coll., matric. 19 June, 1607, aged 16; B.A. 24 Jan., 1610-11, rector of St. Mary Tavy, Devon, 1620. See Foster's Index Ecclesiasticus.",1607,Devon,271879.608761291,96315.1800956221
1224,"Collamore, Robert","of Devon, gent. Exeter Coll., matric. 4 May, 1621, aged 19; of Inner Temple 1622 (as son and heir of Christopher, of Uplyme, Devon), admon. 22 Nov., 1647. See Foster's Inns of Court Reg. [20]",1621,Devon,271879.608761291,96315.1800956221
1238,"Collins, James","of Devon, 'cler. fil.' Wadham Coll., matric. 8 June, 1621, aged 18, 'scholar 30 June, 1620, as son of James Collins, pothecary of Exeter;' B.A. from St. Mary Hall 30 June, 1624, M.A. from New Coll. 10 May, 1627. See Gardiner, 58.",1621,Devon,271879.608761291,96315.1800956221
1240,"Collins, John","of Devon, pleb. Exeter Coll., matric. 29 Nov., 1605, aged 17; B.A. 9 July, 1612, fellow 1609, until his death in 1613. See Boase, 57.",1605,Devon,271879.608761291,96315.1800956221
1242,"Collins, John (Collings)","of Devon, gent. Exeter Coll., matric. 17 Dec., 1619, aged 16. [40]",1619,Devon,271879.608761291,96315.1800956221
1250,"Colmore, Henry (Collomore)","of Devon, gent. Exeter Coll., matric. 13 Dec., 1615, aged 18.",1615,Devon,271879.608761291,96315.1800956221
1280,"Cooke, Ellis (Coke)","of Devon, pleb. Broadgates Hall, matric. 10 Nov., 1621, aged 19; B.A. (sup.) 28 June, 1622, vicar of Dawlish, Devon, 1627. See Foster's Index Ecclesiasticus.",1621,Devon,271879.608761291,96315.1800956221
1284,"Cooke, John (Coke)","'paup. schol.' from Devon. Broadgates Hall, matric. 15 June, 1610, aged 17; B.A. 30 June, 1617, perhaps vicar of Coleridge, Devon, 1630. See Foster's Index Ecclesiasticus.",1610,Devon,271879.608761291,96315.1800956221
1311,"Coplestone, Christopher","of Devon, arm. Oriel Coll., matric. 3 May, 1611, aged 16; B.A. 21 Oct., 1613, of Kingdon-in-Alverdiscott, Devon, (son of Christopher), buried 29 June, 1650, at St. Margaret's, Westminster.",1611,Devon,271879.608761291,96315.1800956221
1312,"Coplestone, Lewis","of Devon, arm. Oriel Coll., matric. 8 May, 1607, aged 15; brother of Amias 1599. [5]",1607,Devon,271879.608761291,96315.1800956221
1334,"Cottell, Richard (Cottle)","of Devon, pleb. Exeter Coll., matric. 13 Dec., 1615, aged 19; B.A. 17 Jan., 1617-18, fellow 1619-22, M.A. 17 Oct., 1620, admon. (at Oxford) granted 2 Nov., 1622. See Boase, 60. [10]",1615,Devon,271879.608761291,96315.1800956221
1336,"Cotton, David","of Devon, arm. 'fil. nat. max.' Magdalen Hall, matric. 11 June, 1619, aged 16; B.A. 26 Jan., 1621-2 (as Daniel), of Gray's Inn 1620, as son of Isaac, of Stratford, Bow, Middlesex, brother of George same date. See Foster's Gray's Inn Reg. [30]",1619,Devon,271879.608761291,96315.1800956221
1340,"Cotton, Isaac","of Devon, gent. Magdalen Hall, matric. 26 June, 1621, aged 15; of Gray's Inn 1622, as son of Isaac, of Stratford, Bow, Middlesex, gent., brother of David and George 1619. See Foster's Gray's Inn Reg.",1621,Devon,271879.608761291,96315.1800956221
1349,"Courtenay, Humphrey (Courtney)","2s. Charles, of Molland, Devon, gent. Wadham Coll., matric. 13 Dec., 1622, aged 16; of Gray's Inn 1626, brother of John 1621. See Foster's Inns of Court Reg.",1622,Devon,271879.608761291,96315.1800956221
1350,"Courteney, John (Courtney)","of Devon, 'arm. fil. nat. max.' Wadham Coll., matric. 23 March, 1620-1, aged 18; of Lincoln's Inn 1622 (as son and heir of Charles, of Molland, Devon), died 26 Feb., 1660-1, buried 9 April, brother of Humphrey 1622. See Foster's Inns of Court Reg.",1620,Devon,271879.608761291,96315.1800956221
1351,"Courtis, John (Courtice)","s. William, of Bradwood, Devon, pleb. Exeter Coll., matric. 28 May, 1624, aged 20; B.A. 27 Jan., 1626-7, vicar of Buckfastleigh, Devon, 1642. See Foster's Index Ecclesiasticus.",1624,Devon,271879.608761291,96315.1800956221
1357,"Cowte, John","of Devon, 'cler. fil.' Exeter Coll., matric. 13 Dec., 1615, aged 18; one of these names compounded for first fruits of vicarage of Stoke St. Gabriel, Devon, 27 April, 1573. See Foster's Index Ecclesiasticus.",1615,Devon,271879.608761291,96315.1800956221
1428,"Crossing, Francis (Crossen)","of Devon, arm. Balliol Coll., matric. 11 May, 1615, aged 16; of Exeter (son of Hugh, mayor of Exeter), M.P. St. Michael, 1626, Camelford 1628-9, his will proved 15 June, 1639. See Foster's Parliamentary Dictionary.",1615,Devon,271879.608761291,96315.1800956221
1433,"Crout, John","of Devon, pleb. Exeter Coll., matric. 13 Jan., 1620-1, aged 19; B.A. 27 June, 1622, rector of Beaworthy, Devon, 1630 (as Crought). See Foster's Index Ecclesiasticus.",1620,Devon,271879.608761291,96315.1800956221
1436,"Cruft, John","of Devon, pleb. Broadgates Hall, matric. 2 Nov., 1621, aged 22; B.A. 10 June, 1624.",1621,Devon,271879.608761291,96315.1800956221
1440,"Cruse, Nicholas","s. George, of Ashburne, Devon, gent. Broadgates Hall, matric. 18 July, 1623, aged 18; B.A. from Pembroke Coll, 21 Jan., 1626-7, M.A. 11 June, 1629.",1623,Devon,271879.608761291,96315.1800956221
1441,"Crymes, Philip (Crimes)","of Devon, arm. Broadgates Hall, matric. 13 Dec., 1605, aged 18; of Meavy, Devon (son of Philip), died 7 Sept., 1643, father of William 1634. See Vivian's Visitations of Devon.",1605,Devon,271879.608761291,96315.1800956221
1449,"Cumminge, John","of Devon, pleb. Exeter Coll., matric. 9 March, 1603-4, aged 16; B.A. 6 Nov., 1607, M.A. 6 July, 1612, then in orders.",1603,Devon,271879.608761291,96315.1800956221
1472,"Daniel, William","of Devon, pleb. Exeter Coll., matric. 11 May, 1604, aged 17.",1604,Devon,271879.608761291,96315.1800956221
1476,"Dare, Leonard","of Devon, arm. fil. nat. max. Corpus Christi Coll., matric. 21 Jan., 1619-20, aged 16; bar.-at-law, Inner Temple, 1630, as of Halwell, Devon, arm. See Foster's Judges and Barristers.",1619,Devon,271879.608761291,96315.1800956221
1497,"Davye, John","of Devon, arm. fil. nat. max. Exeter Coll., matric. 17 Dec., 1619, aged 17 (called Davies in Mat. Reg.); B.A. 14 June, 1621, rector of Lostwithiel, Cornwall, 1624. See Foster's Index Ecclesiasticus.",1619,Devon,271879.608761291,96315.1800956221
1498,"Davie, Richard","of Devon, pleb. Queen's Coll., matric. 23 June, 1615, aged 18; B.A. from Broadgates Hall 8 July, 1618 (as Davys). See O.H.S., x. 291.",1615,Devon,271879.608761291,96315.1800956221
1500,"Davies, Edmond (Davyes)","of Devon, arm. Exeter Coll., matric. 14 June, 1616, aged 16; perhaps bar.-at-law, Middle Temple, 1628, as 5th son of Robert, who was son and heir of Gilbert, of Crediton, Devon. See Foster's Judges and Barristers.",1616,Devon,271879.608761291,96315.1800956221
1557,"Deeble, John","of Devon, gent. University Coll., matric. 23 Oct., 1618, aged 17; B.A. from Broadgates Hall 1 March, 1621-2, rector of Maker, Cornwall, 1631. See Foster's Index Ecclesiasticus.",1618,Devon,271879.608761291,96315.1800956221
1568,"Dennis, John","of Devon, pleb. Broadgates Hall, matric. 2 Nov., 1621, aged 19; B.A. from Pembroke Coll. 21 Feb., 1624-5. [31]",1621,Devon,271879.608761291,96315.1800956221
1596,"Dickinson, Richard","s. Richard, of Exeter, Devon, pleb. Exeter Coll., matric. 13 Dec., 1622, aged 18. [5]",1622,Devon,271879.608761291,96315.1800956221
1609,"Dillon, John","of Devon, arm. Exeter Coll., matric. 15 March, 1604-5, aged 15.",1604,Devon,271879.608761291,96315.1800956221
1610,"Dillon, Robert","of Devon, arm. Exeter Coll., matric. 13 July, 1604, aged 18; of the Middle Temple 1605 (as son and heir of William, of Harte, Devon, esquire), baptized at Braunton, Devon, 27 March, 1582, died about 1664. See Foster's Inns of Court Reg. [35]",1604,Devon,271879.608761291,96315.1800956221
1639,"Doddinge, Samuel","of Devon, 'cler. fil.' Queen's Coll., matric. 19 Jan., 1620-1, aged 14; B.A. 7 Feb., 1623-4, M.A. 2 July, 1627, rector of Bootle, Cumberland, 1630, until sequestered in 1646. See Foster's Index Ecclesiasticus; & Add. MS., 15,670, p. 73.",1620,Devon,271879.608761291,96315.1800956221
1647,"Dollinge, Michael","of Devon, 'cler. fil.' Exeter Coll., matric. 14 June, 1616, aged 16; B.A. 21 Oct., 1619, M.A. 26 June, 1622, vicar of Doddiscombsleigh, Devon, 1626, father of the next named. See Foster's Index Ecclesiasticus.",1616,Devon,271879.608761291,96315.1800956221
1666,"Doughtie, William","of Devon, 'cler. fil.' Exeter Coll., matric. 17 Dec., 1619, aged 19.",1619,Devon,271879.608761291,96315.1800956221
1676,"Downey, Nicholas","pleb. Broadgates Hall, matric. 4 May, 1604, aged 19; rector of Ermington mediety, Devon, 1613. See Foster's Index Ecclesiasticus.",1604,Devon,271879.608761291,96315.1800956221
1677,"Dowrishe, John (Dowriche)","of Devon, arm. Exeter Coll., matric. 17 Jan., 1611-12, aged 19; B.A. 26 Oct., 1612 (son of Thomas, of Dowrish, Devon), 'a traveller in divers countries.'",1611,Devon,271879.608761291,96315.1800956221
1687,"Drake, (Sir) John","of Devon. Broadgates Hall, matric. 20 March, 1606-7, aged 15 (as arm.); of the Inner Temple 1609, as of Ashe, Devon, gent. (s. John), knighted 7 Sept., 1615, died 25 Aug., 1636. See Foster's Inns of Court Reg. [20]",1606,Devon,271879.608761291,96315.1800956221
1690,"Drake, Thomas","of Devon, arm. Exeter Coll., matric. 16 June, 1610, aged 15; B.A. 30 June, 1612, of the Inner Temple 1614, as of Wiscombe, Devon, gent. (son of William), died in 1661, brother of William 1619. See Foster's Inns of Court Reg.",1610,Devon,271879.608761291,96315.1800956221
1703,"Drewe, William","of Devon, eq. aur. fil. Exeter Coll., matric. 20 July, 1621, aged 17; of the Inner Temple 1624 (as son and heir of Sir Thomas, of Broadhembury, Devon, knight), buried 18 Dec., 1654, brother of Francis 1624. See Foster's Inns of Court Reg.",1621,Devon,271879.608761291,96315.1800956221
1708,"Dromant, William","of Devon, gent. Broadgates Hall, matric. 2 Nov., 1621, aged 18. [40]",1621,Devon,271879.608761291,96315.1800956221
1718,"Dudeney, Samuel","of Devon, gent. Exeter Coll., matric. 18 March, 1607-8, aged 17; of the Middle Temple 1609, as son and heir of William, late of the Middle Temple, gent., and of Doddiscombsleigh, Devon, deceased. See Foster's Inns of Court Reg.",1607,Devon,271879.608761291,96315.1800956221
1727,"Duke, Richard","of Devon, arm. Exeter Coll., matric. 24 Oct., 1617, aged 17; of the Inner Temple 1619 (as son and heir of Richard, of Otterton, Devon), buried there 27 March, 1653, father of the next named. See Foster's Inns of Court Reg.",1617,Devon,271879.608761291,96315.1800956221
1744,"Dunne, Richard","of Devon, pleb. Wadham Coll., matric. 24 Nov., 1620, aged 20. [25]",1620,Devon,271879.608761291,96315.1800956221
1749,"Durant, Arthur","of Devon, pleb. Exeter Coll., matric. 9 March, 1603-4, aged 20; B.A. 28 June, 1606. See O.H.S., x. 371.",1603,Devon,271879.608761291,96315.1800956221
