origincityLabel,origincountry,originlat,originlong,originpopulation,sistercityLabel,destinationlat,destinationlong,destinationpopulation,destination_countryLabel,dist,eu
Neuss,Germany,51.20027778,6.693888889,159672,Pskov,57.81666667,28.33333333,208145,Russia,1569,Non-EU
Bühl,Germany,48.69527778,8.135,28624,Călărași,47.25444444,28.30805556,10808,Moldova,1506,Non-EU
Frankfurt (Oder),Germany,52.35,14.55,58018,Vitebsk,55.18333333,30.16666667,373880,Belarus,1071,Non-EU
Uelzen,Germany,52.96472222,10.56583333,,Kobryn,52.21666667,24.36666667,52711,Belarus,934,Non-EU
Leipzig,Germany,51.33333333,12.38333333,575979,Kyiv,50.45,30.52361111,2907684,Ukraine,1273,Non-EU
Nuremberg,Germany,49.45277778,11.07777778,501072,Skopje,41.98333333,21.43333333,506926,Republic of Macedonia,1154,Non-EU
Gera,Germany,50.88055556,12.08333333,96011,Pskov,57.81666667,28.33333333,208145,Russia,1300,Non-EU
Baindt,Germany,47.84138889,9.661944444,,Brest,52.13333333,23.66666667,335645,Belarus,1107,Non-EU
Stuttgart,Germany,48.77611111,9.1775,623738,Samara,53.18333333,50.11666667,1169719,Russia,2867,Non-EU
Bühl,Germany,48.69527778,8.135,28624,Călărași District,47.25,28.33333333,64401,Moldova,1508,Non-EU
Leinfelden-Echterdingen,Germany,48.69277778,9.142777778,38266,Poltava,49.57444444,34.56861111,,Ukraine,1844,Non-EU
Gifhorn,Germany,52.48861111,10.54638889,41518,Korsun-Shevchenkivskyi,49.42611111,31.28055556,18401,Ukraine,1486,Non-EU
Ravensburg,Germany,47.78305556,9.611388889,49830,Brest,52.13333333,23.66666667,335645,Belarus,1113,Non-EU
Darmstadt,Germany,49.86666667,8.65,153166,Uzhhorod,48.62388889,22.295,,Ukraine,999,Non-EU
Bonn,Germany,50.73388889,7.099722222,318809,Minsk,53.902246,27.561837,1921800,Belarus,1429,Non-EU
Celle,Germany,52.62555556,10.0825,69748,Sumy,50.90679926,34.79923542,270870,Ukraine,1703,Non-EU
Oldenburg,Germany,53.14388889,8.213888889,161438,Makhachkala,42.98333333,47.48333333,587876,Russia,3082,Non-EU
Ingolstadt,Germany,48.76361111,11.42611111,133323,Moscow,55.75583333,37.61777778,12380664,Russia,1930,Non-EU
Tübingen,Germany,48.52,9.055555556,87464,Petrozavodsk,61.78333333,34.35,277111,Russia,2156,Non-EU
Zeitz,Germany,51.04777778,12.13833333,,Kaliningrad,54.71666667,20.5,459560,Russia,693,Non-EU
Kaufering,Germany,48.08333333,10.88333333,8140,Ísafjörður,66.07377778,-23.14171944,,Iceland,2804,Non-EU
Weingarten,Germany,49.05138889,8.530555556,,Brest,52.13333333,23.66666667,335645,Belarus,1120,Non-EU
Berg,Germany,47.81194444,9.600277778,4096,Brest,52.13333333,23.66666667,335645,Belarus,1112,Non-EU
Nuremberg,Germany,49.45277778,11.07777778,501072,Kharkiv,50,36.22916667,1439733,Ukraine,1800,Non-EU
Neubrandenburg,Germany,53.55694444,13.26083333,63437,Petrozavodsk,61.78333333,34.35,277111,Russia,1541,Non-EU
Hanau,Germany,50.13333333,8.916666667,90934,Yaroslavl,57.61666667,39.85,606703,Russia,2168,Non-EU
Potsdam,Germany,52.4,13.06666667,167505,Minsk,53.902246,27.561837,1921800,Belarus,979,Non-EU
Eisenach,Germany,50.97472222,10.32444444,41884,Mogilyov,53.91666667,30.35,370712,Belarus,1391,Non-EU
Berlin,Germany,52.51666667,13.38333333,3469849,Moscow,55.75583333,37.61777778,12380664,Russia,1610,Non-EU
Bielefeld,Germany,52.01666667,8.516666667,329327,Veliky Novgorod,58.525,31.275,221868,Russia,1602,Non-EU
Dortmund,Germany,51.51388889,7.465277778,586181,Rostov-on-Don,47.23333333,39.71666667,1119875,Russia,2363,Non-EU
Cologne,Germany,50.94222222,6.957777778,1081701,Volgograd,48.7,44.48333333,1016137,Russia,2674,Non-EU
Celle,Germany,52.62555556,10.0825,69748,Tyumen,57.15,65.53333333,720575,Russia,3482,Non-EU
Walsrode,Germany,52.86666667,9.583333333,23262,Kovel,51.21666667,24.71666667,69195,Ukraine,1049,Non-EU
Rostock,Germany,54.08333333,12.13333333,206011,Kaliningrad,54.71666667,20.5,459560,Russia,546,Non-EU
Erlangen,Germany,49.59638889,11.00444444,108336,Vladimir,56.13333333,40.41666667,354827,Russia,2085,Non-EU
Kirchheimbolanden,Germany,49.66638889,8.011666667,7726,Chernyakhovsk,54.63333333,21.81666667,,Russia,1089,Non-EU
Chemnitz,Germany,50.83333333,12.91666667,248645,Volgograd,48.7,44.48333333,1016137,Russia,2262,Non-EU
Filderstadt,Germany,48.66666667,9.216666667,44721,Poltava,49.57444444,34.56861111,,Ukraine,1839,Non-EU
Barsinghausen,Germany,52.3,9.481111111,33231,Kovel,51.21666667,24.71666667,69195,Ukraine,1053,Non-EU
Osnabrück,Germany,52.27888889,8.043055556,156315,Tver,56.85782778,35.92192778,416442,Russia,1853,Non-EU
Weilburg,Germany,50.48333333,8.25,13337,Reykjavík,64.15,-21.88333333,121490,Iceland,2324,Non-EU
Borna,Germany,51.11666667,12.5,19424,Irpin,50.51666667,30.25,,Ukraine,1246,Non-EU
Minden,Germany,52.28333333,8.916666667,81598,Grodno,53.66666667,23.81666667,361352,Belarus,1007,Non-EU
Tapolca,Hungary,46.88277778,17.44111111,15582,Lempäälä,61.31388889,23.75277778,22536,Finland,1655,EU
Villány,Hungary,45.86944444,18.45555556,2539,Zamárdi,46.88433889,17.95051111,2424,Hungary,119,EU
Gödöllő,Hungary,47.6,19.36666667,32720,Forssa,60.81666667,23.61666667,17422,Finland,1495,EU
Esztergom,Hungary,47.78555556,18.74027778,28102,Espoo,60.21,24.66,269802,Finland,1433,EU
Gyöngyöspata,Hungary,47.81388889,19.78944444,2476,Patapoklosi,46.07356,17.75326,359,Hungary,248,EU
Tapolca,Hungary,46.88277778,17.44111111,15582,Sümeg,46.9775,17.28166667,6189,Hungary,16,EU
Szentes,Hungary,46.65194444,20.25722222,27898,Kaarina,60.40694444,22.37222222,32590,Finland,1536,EU
Törökbálint,Hungary,47.43555556,18.91555556,13207,Colleferro,41.72868,13.00314,,Italy,788,EU
Salgótarján,Hungary,48.08527778,19.78666667,35811,Vantaa,60.3,25.03333333,214605,Finland,1399,EU
Törökbálint,Hungary,47.43555556,18.91555556,13207,Colleferro,41.73333333,13.01666667,,Italy,788,EU
Törökbálint,Hungary,47.43555556,18.91555556,13207,Budapest District XXIII,47.396389,19.131111,22833,Hungary,17,EU
Harkány,Hungary,45.8475,18.23666667,4219,Hajdúböszörmény,47.66666667,21.51666667,31224,Hungary,321,EU
Solt,Hungary,46.80083333,19.00416667,6361,Kerava,60.40277778,25.1,35293,Finland,1563,EU
Kőszeg,Hungary,47.38166667,16.55194444,11702,Oxelösund,58.66666667,17.11666667,15085,Sweden,1255,EU
Paks,Hungary,46.62194444,18.85583333,19305,Loviisa,60.45694444,26.225,15311,Finland,1611,EU
Cegléd,Hungary,47.17722222,19.79805556,35885,Vasvár,47.05083333,16.79833333,4266,Hungary,227,EU
Taktaharkány,Hungary,48.09096111,21.12801944,3594,Attert,49.75,5.786667,,Belgium,1134,EU
Zomba,Hungary,46.41166111,18.56483056,2042,Orosháza,46.56777778,20.64277778,28356,Hungary,160,EU
Kaposvár,Hungary,46.36666667,17.78333333,63742,Rauma,61.11666667,21.5,39809,Finland,1657,EU
Hajdúszoboszló,Hungary,47.45,21.38333333,23882,Valkeakoski,61.26666667,24.03055556,21332,Finland,1545,EU
Hidas,Hungary,46.2564,18.49178889,2046,Hidasnémeti,48.49946944,21.229,1165,Hungary,323,EU
Kiskunhalas,Hungary,46.43194444,19.48833333,27714,Hódmezővásárhely,46.43027778,20.31888889,44795,Hungary,64,EU
Sárkeszi,Hungary,47.15876944,18.285,589,Morro Reatino,42.53333333,12.83333333,,Italy,670,EU
Hódmezővásárhely,Hungary,46.43027778,20.31888889,44795,Kiskunhalas,46.43194444,19.48833333,27714,Hungary,64,EU
Gödöllő,Hungary,47.6,19.36666667,32720,Valdemoro,40.19083333,-3.674166667,72988,Spain,2012,EU
Dunakeszi,Hungary,47.62972222,19.13805556,41846,Casalgrande,44.61888889,10.73638889,,Italy,728,EU
Balatonfüred,Hungary,46.95,17.88333333,13224,Kouvola,60.86805556,26.70416667,85855,Finland,1648,EU
Csopak,Hungary,46.97828889,17.91876944,1759,Ortovero,44.05331667,8.087527778,,Italy,831,EU
Eger,Hungary,47.89888889,20.37472222,54609,Pori,61.48472222,21.79722222,85363,Finland,1513,EU
Budapest,Hungary,47.49833333,19.04083333,1757618,Dublin,53.3425,-6.265833333,527612,Ireland,1895,EU
Alsónémedi,Hungary,47.31374,19.16646,5205,Colletorto,41.66388889,14.97416667,,Italy,711,EU
Szigetszentmiklós,Hungary,47.34527778,19.04833333,35656,Haukipudas,65.18333333,25.35,,Finland,2019,EU
Pécs,Hungary,46.08333333,18.21666667,145985,Lahti,60.98333333,25.65555556,118848,Finland,1725,EU
Budapest District XXIII,Hungary,47.396389,19.131111,22833,Törökbálint,47.43555556,18.91555556,13207,Hungary,17,EU
Patapoklosi,Hungary,46.07356,17.75326,359,Gyöngyöspata,47.81388889,19.78944444,2476,Hungary,248,EU
Bük,Hungary,47.38638889,16.74944444,3544,Törökbálint,47.43555556,18.91555556,13207,Hungary,163,EU
Vác,Hungary,47.77527778,19.13111111,33169,Järvenpää,60.47222222,25.08888889,40106,Finland,1463,EU
Kőszeg,Hungary,47.38166667,16.55194444,11702,Bundoran,54.4754,-8.2838,,Ireland,1898,EU
Kecskemét,Hungary,46.90694444,19.69333333,111724,Hyvinkää,60.63055556,24.85972222,46463,Finland,1562,EU
Győr,Hungary,47.68333333,17.63333333,129372,Kuopio,62.8925,27.67833333,112117,Finland,1802,EU
Kőszeg,Hungary,47.38166667,16.55194444,11702,Houffalize,50.13202,5.78936,,Belgium,845,EU
Hajdúböszörmény,Hungary,47.66666667,21.51666667,31224,Harkány,45.8475,18.23666667,4219,Hungary,321,EU
Szigetvár,Hungary,46.04805556,17.8125,10656,Imatra,61.19305556,28.77638889,27835,Finland,1827,EU
Orosháza,Hungary,46.56777778,20.64277778,28356,Kuusankoski,60.90833333,26.62361111,,Finland,1641,EU
Sátoraljaújhely,Hungary,48.39388889,21.65611111,14956,Lohja,60.25,24.06666667,47353,Finland,1327,EU
Baktalórántháza,Hungary,47.9975,22.07638889,3987,Ráckeve,47.16083333,18.94555556,9960,Hungary,253,EU
Budapest,Hungary,47.49833333,19.04083333,1757618,Madrid,40.41888889,-3.691944444,3165541,Spain,1973,EU
Békéscsaba,Hungary,46.68333333,21.08333333,60334,Mikkeli,61.6875,27.27361111,54665,Finland,1714,EU
Lőrinci,Hungary,47.73777778,19.67861111,5557,Santa Maria di Licodia,37.61666667,14.9,,Italy,1191,EU
Siófok,Hungary,46.9,18.05,25386,Oulu,65.01666667,25.46666667,198525,Finland,2063,EU
Veszprém,Hungary,47.1,17.91666667,60761,Ottignies-Louvain-la-Neuve,50.66666667,4.5,,Belgium,1056,EU
Mosonmagyaróvár,Hungary,47.86666667,17.26666667,32752,Hadsten Kommune,56.3278,10.0483,,Denmark,1061,EU
Mezőhegyes,Hungary,46.315,20.81777778,5339,Túrkeve,47.1,20.75,8678,Hungary,87,EU
Komárom,Hungary,47.73583333,18.15638889,18957,Lieto,60.5,22.44971944,19263,Finland,1446,EU
Szikszó,Hungary,48.195,20.94611111,5410,"Dro, Trentino",45.96666667,10.91666667,,Italy,798,EU
Törökbálint,Hungary,47.43555556,18.91555556,13207,Bük,47.38638889,16.74944444,3544,Hungary,163,EU
Zalaegerszeg,Hungary,46.83916667,16.85111111,58959,Varkaus,62.31666667,27.88333333,21638,Finland,1856,EU
Kőszeg,Hungary,47.38166667,16.55194444,11702,Holstebro,56.36666667,8.616666667,35392,Denmark,1136,EU
Baja,Hungary,46.18333333,18.95361111,35718,Hódmezővásárhely,46.43027778,20.31888889,44795,Hungary,108,EU
Hódmezővásárhely,Hungary,46.43027778,20.31888889,44795,Baja,46.18333333,18.95361111,35718,Hungary,108,EU
Hidasnémeti,Hungary,48.49946944,21.229,1165,Hidas,46.2564,18.49178889,2046,Hungary,323,EU
Túrkeve,Hungary,47.1,20.75,8678,Mezőhegyes,46.315,20.81777778,5339,Hungary,87,EU
Sárospatak,Hungary,48.31888889,21.56611111,12256,Nokia,61.47777778,23.50972222,33162,Finland,1468,EU
Kőszeg,Hungary,47.38166667,16.55194444,11702,Niederanven,49.65138889,6.255555556,5737,Luxembourg,798,EU
Szombathely,Hungary,47.23333333,16.63333333,77866,Lappeenranta,61.05833333,28.18611111,72875,Finland,1706,EU
Boldog,Hungary,47.60305556,19.68805556,2937,Kokkola,63.83333333,23.13333333,47570,Finland,1817,EU
Miskolc,Hungary,48.1044444,20.7897222,159554,Tampere,61.49805556,23.76083333,225118,Finland,1501,EU
Baja,Hungary,46.18333333,18.95361111,35718,Thisted,56.9539,8.6903,,Denmark,1389,EU
Gödöllő,Hungary,47.6,19.36666667,32720,Hillerød,55.93333333,12.3,,Denmark,1045,EU
Kiskőrös,Hungary,46.62027778,19.28361111,14164,Lapua,62.97083333,23.00694444,14609,Finland,1833,EU
Debrecen,Hungary,47.53,21.63916667,203506,Jyväskylä,62.23333333,25.73333333,137368,Finland,1655,EU
Nagykanizsa,Hungary,46.45583333,16.9975,48241,Salo,60.38305556,23.13305556,53890,Finland,1599,EU
Nyíregyháza,Hungary,47.95,21.71666667,118125,Kajaani,64.225,27.73333333,37622,Finland,1846,EU
Kőszeg,Hungary,47.38166667,16.55194444,11702,Bellagio,45.9875,9.261944444,,Italy,577,EU
Szerencs,Hungary,48.16222222,21.205,9013,Hesperange,49.57083333,6.151388889,,Luxembourg,1110,EU
Nyúl,Hungary,47.58128889,17.68066111,4307,Q1030610,47.665,17.66333333,,Hungary,9,EU
Székesfehérvár,Hungary,47.2,18.41666667,98673,Kemi,65.73611111,24.56388889,21758,Finland,2093,EU
Vasvár,Hungary,47.05083333,16.79833333,4266,Cegléd,47.17722222,19.79805556,35885,Hungary,227,EU
Mártély,Hungary,46.48333333,20.21666667,1301,Q1030610,47.665,17.66333333,,Hungary,234,EU
Somberek,Hungary,46.08108056,18.66226111,1358,Mühlwald,46.88333333,11.86666667,,Italy,528,EU
Csongrád,Hungary,46.71111111,20.14027778,16564,Raisio,60.48611111,22.16944444,24290,Finland,1537,EU
Szombathely,Hungary,47.23333333,16.63333333,77866,Kolding,55.49,9.47,58757,Denmark,1043,EU
Somberek,Hungary,46.08108056,18.66226111,1358,Mühlwald,46.89031,11.85832,,Italy,528,EU
Zamárdi,Hungary,46.88433889,17.95051111,2424,Villány,45.86944444,18.45555556,2539,Hungary,119,EU
Hatvan,Hungary,47.66805556,19.66972222,20366,Kokkola,63.83333333,23.13333333,47570,Finland,1810,EU
Szarvas,Hungary,46.85,20.6,16275,Keuruu,62.25972222,24.70694444,10117,Finland,1733,EU
Kőszeg,Hungary,47.38166667,16.55194444,11702,Karkkila,60.53472222,24.20972222,8969,Finland,1543,EU
Sümeg,Hungary,46.9775,17.28166667,6189,Tapolca,46.88277778,17.44111111,15582,Hungary,16,EU
Orosháza,Hungary,46.56777778,20.64277778,28356,Zomba,46.41166111,18.56483056,2042,Hungary,160,EU
Gárdony,Hungary,47.19731111,18.60906111,10206,Halikko,60.39722222,23.07777778,,Finland,1496,EU
Orosháza,Hungary,46.56777778,20.64277778,28356,Llanes,43.4211205,-4.7530835,13841,Spain,2018,EU
Gödöllő,Hungary,47.6,19.36666667,32720,Turnhout,51.31666667,4.933333333,,Belgium,1120,EU
Sopron,Hungary,47.68472222,16.58305556,61780,Seinäjoki,62.79027778,22.84027778,61530,Finland,1724,EU
Kőszeg,Hungary,47.38166667,16.55194444,11702,Altea,38.6,-0.048888889,21739,Spain,1661,EU
Dabas,Hungary,47.18333333,19.31666667,16623,Albenga,44.04911389,8.213016667,,Italy,930,EU
Ráckeve,Hungary,47.16083333,18.94555556,9960,Baktalórántháza,47.9975,22.07638889,3987,Hungary,253,EU
Tata,Hungary,47.655,18.32833333,23613,Arenzano,44.40352778,8.682711111,,Italy,827,EU
Kecskemét,Hungary,46.90694444,19.69333333,111724,Viborg,56.45,9.4,,Denmark,1274,EU
Kisújszállás,Hungary,47.21666667,20.76666667,11249,Wilamowice,49.9,19.15,2813,Poland,321,EU
Veszprém,Hungary,47.1,17.91666667,60761,Fresagrandinaria,41.98333333,14.66666667,,Italy,624,EU
Hosszúhetény,Hungary,46.16331111,18.35135,3359,Morolo,41.63333333,13.2,,Italy,651,EU
Zamárdi,Hungary,46.88433889,17.95051111,2424,Ustrzyki Dolne,49.43333333,22.6,,Poland,446,EU
Halásztelek,Hungary,47.36083333,18.98777778,9506,Oggiono,45.78333333,9.35,,Italy,757,EU
Eger,Hungary,47.89888889,20.37472222,54609,Arezzo,43.46305556,11.87805556,99541,Italy,823,EU
Balatonfüred,Hungary,46.95,17.88333333,13224,Arpino,41.64705,13.61155,,Italy,680,EU
Dunakeszi,Hungary,47.62972222,19.13805556,41846,Stary Sącz,49.5625,20.63638889,,Poland,241,EU
Komló,Hungary,46.19111111,18.26111111,23604,Torrice,41.63333333,13.4,,Italy,639,EU
Sásd,Hungary,46.25444444,18.10583333,3094,Supino,41.61666667,13.23333333,,Italy,646,EU
Berettyóújfalu,Hungary,47.21666667,21.55,15008,"Porcia, Friuli-Venezia Giulia",45.966667,12.616667,,Italy,696,EU
Domaszék,Hungary,46.25,20.01666667,4919,Wolbrom,50.4,19.76666667,,Poland,462,EU
Szeged,Hungary,46.25,20.16666667,162593,Parma,44.80147222,10.328,194152,Italy,783,EU
Debrecen,Hungary,47.53,21.63916667,203506,Cattolica,43.95844444,12.73861111,17084,Italy,796,EU
Jászberény,Hungary,47.5,19.91666667,26372,Conselve,45.23333333,11.86666667,,Italy,667,EU
Zalalövő,Hungary,46.84638889,16.58527778,3027,Savignano sul Panaro,44.48333333,11.03333333,,Italy,505,EU
Újbuda,Hungary,47.475,19.04,152620,Cortona,43.27555556,11.98805556,,Italy,722,EU
Buda,Hungary,47.46666667,19.05,,Capestrano,42.26944444,13.76666667,,Italy,712,EU
Százhalombatta,Hungary,47.31666667,18.91138889,18617,Sannazzaro de' Burgondi,45.1,8.9,,Italy,808,EU
Mátészalka,Hungary,47.94305556,22.31666667,16902,Vittoria,36.95,14.53333333,63690,Italy,1377,EU
Makó,Hungary,46.22,20.47888889,22926,Martinsicuro,42.88513333,13.91599167,,Italy,638,EU
Budapest XVII. kerülete,Hungary,47.48027778,19.26666667,87569,Krosno County,49.68333333,21.75,,Poland,306,EU
Zalalövő,Hungary,46.84638889,16.58527778,3027,Farra d'Isonzo,45.9,13.51666667,,Italy,258,EU
Kocs,Hungary,47.60668056,18.21536111,2519,Montebelluna,45.77527778,12.03888889,,Italy,513,EU
Budapest,Hungary,47.49833333,19.04083333,1757618,San Vito al Tagliamento,45.91527778,12.85555556,,Italy,503,EU
Balassagyarmat,Hungary,48.07861111,19.29388889,15570,Pavia,45.18528056,9.155,72689,Italy,837,EU
Tapolca,Hungary,46.88277778,17.44111111,15582,Este,45.233333,11.666667,,Italy,482,EU
Sopron,Hungary,47.68472222,16.58305556,61780,Bolzano,46.5,11.35,106783,Italy,417,EU
Edelény,Hungary,48.29666667,20.74416667,9739,Siewierz,50.47333333,19.23305556,,Poland,266,EU
Érd,Hungary,47.38333333,18.91666667,63993,Lubaczów,50.15560089,23.12299139,,Poland,436,EU
Szombathely,Hungary,47.23333333,16.63333333,77866,Lecco,45.85,9.4,,Italy,574,EU
Jánoshalma,Hungary,46.29666667,19.32277778,8675,Gmina Nawojowa,49.55944444,20.74194444,,Poland,378,EU
Celldömölk,Hungary,47.2575,17.1525,10927,Serramazzoni,44.41666667,10.8,,Italy,584,EU
Siklós,Hungary,45.85194444,18.29861111,9248,Fornovo di Taro,44.68333333,10.1,,Italy,654,EU
Eger,Hungary,47.89888889,20.37472222,54609,Sarzana,44.11360833,9.959958333,,Italy,907,EU
Újbuda,Hungary,47.475,19.04,152620,Ustroń,49.71666667,18.81666667,,Poland,250,EU
Szentgotthárd,Hungary,46.9525,16.27361111,8867,Tarvisio,46.5,13.56666667,,Italy,212,EU
Sárospatak,Hungary,48.31888889,21.56611111,12256,Collegno,45.08333333,7.583333333,49782,Italy,1123,EU
18th district of Budapest,Hungary,47.43333333,19.16666667,101613,San Nicola la Strada,41.05,14.33333333,,Italy,807,EU
Szolnok,Hungary,47.17472222,20.17638889,72786,Forlì,44.2225,12.04083333,117859,Italy,711,EU
Bicske,Hungary,47.49073889,18.63625,11891,Melegnano,45.36666667,9.316666667,17437,Italy,752,EU
Téglás,Hungary,47.71666667,21.68333333,6406,Ludwin,51.33333,22.9,,Poland,412,EU
Nagyatád,Hungary,46.22944444,17.3575,10623,San Vito al Tagliamento,45.91527778,12.85555556,,Italy,349,EU
Visegrád,Hungary,47.78333333,18.98333333,1832,Lanciano,42.23121111,14.39046944,,Italy,715,EU
Pápa,Hungary,47.33055556,17.46583333,31190,Casalecchio di Reno,44.48333333,11.28333333,35091,Italy,573,EU
Kozármisleny,Hungary,46.02888889,18.2925,6017,Sezze,41.5,13.06666667,,Italy,655,EU
Kőszeg,Hungary,47.38166667,16.55194444,11702,Velletri,41.66666667,12.78333333,53249,Italy,702,EU
Balassagyarmat,Hungary,48.07861111,19.29388889,15570,Lamezia Terme,38.96666667,16.3,70714,Italy,1041,EU
Gyula,Hungary,46.65,21.28277778,30658,Budrio,44.53745,11.53439,16167,Italy,793,EU
Székesfehérvár,Hungary,47.2,18.41666667,98673,Cento,44.73333333,11.28333333,,Italy,615,EU
Hajós,Hungary,46.39888889,19.12,3053,Minerbio,44.6175,11.47166667,,Italy,628,EU
Salgótarján,Hungary,48.08527778,19.78666667,35811,Vigarano Mainarda,44.85,11.5,,Italy,729,EU
Káloz,Hungary,46.95728056,18.48475,2370,Dziemiany,54.00638889,17.76833333,,Poland,785,EU
Piliscsaba,Hungary,47.61666667,18.83333333,8053,Cherasco,44.65,7.866666667,,Italy,906,EU
Mórahalom,Hungary,46.21666667,19.88333333,5938,Pievepelago,44.20555556,10.6225,,Italy,759,EU
Budapest,Hungary,47.49833333,19.04083333,1757618,Mondragone,41.1,13.88333333,,Italy,821,EU
Kiskunmajsa,Hungary,46.49222222,19.73666667,11381,Lubliniec,50.68333333,18.68333333,,Poland,472,EU
Hatvan,Hungary,47.66805556,19.66972222,20366,Tavarnelle Val di Pesa,43.56144444,11.17285556,7815,Italy,803,EU
Szombathely,Hungary,47.23333333,16.63333333,77866,Ferrara,44.835297,11.619865,132445,Italy,470,EU
